user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
12521,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12522,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
12523,90,WinterVacation,[0-1],Standard,[160-260],[1-1],TRUE
12524,81,WinterVacation,[2-3],Standard,[260-360],[1-1],TRUE
12525,745,WinterVacation,[0-1],Nonref,[0-160],[2-2],FALSE
12526,177,WinterVacation,[2-3],Nonref,[160-260],[3-4],FALSE
12131,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
12468,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
12527,69,WinterVacation,[2-3],Standard,[260-360],[3-4],TRUE
12528,128,OffSeason,[4-7],Standard,[0-160],[2-2],TRUE
12529,585,WinterVacation,[0-1],Nonref,[160-260],[3-4],FALSE
12530,52,WinterVacation,[4-7],Standard,[0-160],[1-1],TRUE
12531,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12532,585,WinterVacation,[0-1],Nonref,[160-260],[3-4],FALSE
12533,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
12534,26,OffSeason,[2-3],Standard,[160-260],[5-inf],FALSE
12535,585,WinterVacation,[0-1],Nonref,[160-260],[3-4],FALSE
12536,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12537,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
12538,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
12539,2,WinterVacation,[2-3],Standard,[160-260],[2-2],FALSE
4042,177,WinterVacation,[2-3],Nonref,[160-260],[3-4],FALSE
12540,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
12541,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
12542,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12543,71,WinterVacation,[2-3],Standard,[160-260],[3-4],FALSE
12544,194,OffSeason,[0-1],Standard,[160-260],[2-2],FALSE
2930,200,OffSeason,[2-3],Nonref,[160-260],[1-1],FALSE
7503,177,WinterVacation,[2-3],Nonref,[160-260],[3-4],FALSE
12546,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
12547,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
12548,593,WinterVacation,[2-3],Nonref,[0-160],[2-2],FALSE
12549,75,WinterVacation,[0-1],Standard,[160-260],[1-1],FALSE
12546,140,OffSeason,[8-inf],Standard,[160-260],[3-4],TRUE
12551,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
12552,584,WinterVacation,[4-7],Nonref,[160-260],[1-1],TRUE
12553,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12554,66,WinterVacation,[2-3],Standard,[160-260],[5-inf],TRUE
12555,3,WinterVacation,[4-7],Standard,[160-260],[3-4],TRUE
12556,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
12557,86,WinterVacation,[0-1],Standard,[160-260],[5-inf],TRUE
12558,76,WinterVacation,[0-1],Standard,[260-360],[1-1],FALSE
12559,14,LowSeason,[4-7],Standard,[160-260],[3-4],TRUE
12560,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
706,67,WinterVacation,[0-1],Standard,[160-260],[3-4],FALSE
12561,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12562,552,WinterVacation,[2-3],Nonref,[0-160],[2-2],TRUE
12563,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
706,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
12564,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
12565,521,WinterVacation,[4-7],Nonref,[0-160],[2-2],TRUE
11401,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
12566,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
12567,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12568,107,OffSeason,[0-1],Nonref,[260-360],[5-inf],FALSE
12569,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
12570,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
12571,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
12572,45,OffSeason,[2-3],Standard,[260-360],[3-4],FALSE
12573,483,WinterVacation,[4-7],Nonref,[160-260],[2-2],TRUE
12574,748,WinterVacation,[0-1],Nonref,[0-160],[2-2],TRUE
12575,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
12576,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
12578,59,WinterVacation,[2-3],Standard,[160-260],[2-2],TRUE
12580,1,WinterVacation,[2-3],Standard,[160-260],[3-4],TRUE
12581,109,WinterVacation,[2-3],Nonref,[160-260],[2-2],TRUE
12522,89,WinterVacation,[0-1],Standard,[160-260],[2-2],TRUE
12582,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
12583,156,WinterVacation,[2-3],Nonref,[160-260],[3-4],TRUE
12584,234,LowSeason,[4-7],Standard,[160-260],[2-2],TRUE
12585,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12586,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
12587,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
11237,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12588,157,LowSeason,[4-7],Nonref,[160-260],[2-2],TRUE
12589,27,OffSeason,[2-3],Standard,[160-260],[2-2],FALSE
12590,102,OffSeason,[2-3],Nonref,[160-260],[2-2],FALSE
12592,28,OffSeason,[2-3],Standard,[0-160],[2-2],TRUE
12593,27,OffSeason,[2-3],Standard,[160-260],[2-2],FALSE
12594,193,OffSeason,[0-1],Standard,[160-260],[3-4],FALSE
12595,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
12596,116,OffSeason,[2-3],Nonref,[0-160],[2-2],TRUE
12599,749,OffSeason,[0-1],Nonref,[0-160],[2-2],FALSE
12600,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12601,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12602,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12605,48,OffSeason,[8-inf],Standard,[160-260],[2-2],TRUE
96,490,OffSeason,[0-1],Nonref,[0-160],[2-2],TRUE
12606,10,HighSeason,[2-3],Standard,[260-360],[3-4],TRUE
12606,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
12607,203,HighSeason,[4-7],Nonref,[160-260],[3-4],TRUE
12608,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
12609,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
11528,106,OffSeason,[2-3],Nonref,[160-260],[3-4],FALSE
12610,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
706,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
11202,194,OffSeason,[0-1],Standard,[160-260],[2-2],FALSE
12611,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
12265,46,OffSeason,[2-3],Standard,[0-160],[3-4],TRUE
11401,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
9492,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12612,194,OffSeason,[0-1],Standard,[160-260],[2-2],FALSE
12613,276,LowSeason,[2-3],Standard,[160-260],[2-2],FALSE
12614,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
96,116,OffSeason,[2-3],Nonref,[0-160],[2-2],TRUE
12615,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12616,39,OffSeason,[0-1],Standard,[160-260],[3-4],TRUE
12617,40,OffSeason,[0-1],Standard,[160-260],[1-1],TRUE
12618,229,OffSeason,[2-3],Nonref,[0-160],[2-2],FALSE
12619,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
12360,135,OffSeason,[2-3],Standard,[0-160],[2-2],FALSE
12505,23,OffSeason,[2-3],Standard,[160-260],[1-1],FALSE
12620,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
12621,102,OffSeason,[2-3],Nonref,[160-260],[2-2],FALSE
12271,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12622,23,OffSeason,[2-3],Standard,[160-260],[1-1],FALSE
12623,215,LowSeason,[4-7],Nonref,[260-360],[5-inf],TRUE
12624,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12625,122,OffSeason,[4-7],Nonref,[160-260],[3-4],TRUE
12626,229,OffSeason,[2-3],Nonref,[0-160],[2-2],FALSE
12627,448,OffSeason,[0-1],Nonref,[160-260],[2-2],FALSE
706,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
12628,248,LowSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12629,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
706,431,OffSeason,[2-3],Standard,[360-500],[5-inf],FALSE
6167,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12622,21,OffSeason,[2-3],Standard,[160-260],[1-1],TRUE
12632,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
12633,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
7779,18,OffSeason,[8-inf],Standard,[260-360],[5-inf],TRUE
12634,21,OffSeason,[2-3],Standard,[160-260],[1-1],TRUE
12635,295,LowSeason,[2-3],Standard,[260-360],[3-4],TRUE
12622,23,OffSeason,[2-3],Standard,[160-260],[1-1],FALSE
10838,159,OffSeason,[4-7],Nonref,[160-260],[3-4],FALSE
12636,9,HighSeason,[2-3],Standard,[160-260],[3-4],TRUE
12637,194,OffSeason,[0-1],Standard,[160-260],[2-2],FALSE
12638,140,OffSeason,[8-inf],Standard,[160-260],[3-4],TRUE
12639,277,HighSeason,[4-7],Standard,[160-260],[3-4],FALSE
7850,231,Easter,[2-3],Standard,[160-260],[2-2],FALSE
12640,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
12641,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
12638,750,Easter,[8-inf],Standard,[160-260],[3-4],TRUE
12643,21,OffSeason,[2-3],Standard,[160-260],[1-1],TRUE
9609,165,HighSeason,[2-3],Standard,[160-260],[2-2],FALSE
706,48,OffSeason,[8-inf],Standard,[160-260],[2-2],TRUE
706,170,MayLongWeekend,[2-3],Standard,[160-260],[3-4],TRUE
12644,102,OffSeason,[2-3],Nonref,[160-260],[2-2],FALSE
12645,48,OffSeason,[8-inf],Standard,[160-260],[2-2],TRUE
12646,604,OffSeason,[4-7],Standard,[260-360],[1-1],TRUE
12647,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12648,751,MayLongWeekend,[2-3],Standard,[260-360],[2-2],FALSE
12649,27,OffSeason,[2-3],Standard,[160-260],[2-2],FALSE
12650,223,MayLongWeekend,[2-3],Standard,[260-360],[5-inf],FALSE
12651,193,OffSeason,[0-1],Standard,[160-260],[3-4],FALSE
12652,27,OffSeason,[2-3],Standard,[160-260],[2-2],FALSE
706,170,MayLongWeekend,[2-3],Standard,[160-260],[3-4],TRUE
12643,637,MayLongWeekend,[0-1],Standard,[160-260],[1-1],FALSE
12653,752,MayLongWeekend,[8-inf],Standard,[160-260],[1-1],TRUE
12654,223,MayLongWeekend,[2-3],Standard,[260-360],[5-inf],FALSE
706,646,MayLongWeekend,[8-inf],Standard,[160-260],[3-4],TRUE
706,244,MayLongWeekend,[4-7],Standard,[160-260],[3-4],FALSE
6372,272,MayLongWeekend,[2-3],Nonref,[160-260],[2-2],FALSE
12656,288,MayLongWeekend,[0-1],Standard,[160-260],[3-4],FALSE
12657,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12658,112,OffSeason,[8-inf],Standard,[0-160],[2-2],TRUE
706,244,MayLongWeekend,[4-7],Standard,[160-260],[3-4],FALSE
12660,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12661,753,MayLongWeekend,[0-1],Nonref,[360-500],[5-inf],FALSE
12662,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
7779,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
7779,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
7779,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
7779,140,OffSeason,[8-inf],Standard,[160-260],[3-4],TRUE
12663,193,OffSeason,[0-1],Standard,[160-260],[3-4],FALSE
12664,140,OffSeason,[8-inf],Standard,[160-260],[3-4],TRUE
12665,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12666,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
706,265,MayLongWeekend,[2-3],Standard,[160-260],[2-2],FALSE
1183,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
2198,18,OffSeason,[8-inf],Standard,[260-360],[5-inf],TRUE
706,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
12667,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
12668,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12669,39,OffSeason,[0-1],Standard,[160-260],[3-4],TRUE
12670,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
12671,234,LowSeason,[4-7],Standard,[160-260],[2-2],TRUE
12672,21,OffSeason,[2-3],Standard,[160-260],[1-1],TRUE
12673,249,HighSeason,[2-3],Standard,[260-360],[5-inf],TRUE
12674,27,OffSeason,[2-3],Standard,[160-260],[2-2],FALSE
3109,28,OffSeason,[2-3],Standard,[0-160],[2-2],TRUE
3993,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12675,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12676,321,OffSeason,[0-1],Nonref,[160-260],[2-2],TRUE
12677,21,OffSeason,[2-3],Standard,[160-260],[1-1],TRUE
12677,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
706,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
12678,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
1736,200,OffSeason,[2-3],Nonref,[160-260],[1-1],FALSE
12679,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12680,309,LowSeason,[4-7],Standard,[260-360],[2-2],TRUE
12674,102,OffSeason,[2-3],Nonref,[160-260],[2-2],FALSE
12682,474,OffSeason,[0-1],Nonref,[160-260],[1-1],FALSE
12683,36,OffSeason,[4-7],Standard,[160-260],[3-4],FALSE
12684,43,OffSeason,[2-3],Standard,[260-360],[2-2],TRUE
6372,200,OffSeason,[2-3],Nonref,[160-260],[1-1],FALSE
12685,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12686,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12687,373,OffSeason,[0-1],Nonref,[260-360],[3-4],FALSE
12688,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
12689,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12690,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12691,118,OffSeason,[2-3],Standard,[260-360],[5-inf],FALSE
12692,306,OffSeason,[4-7],Standard,[260-360],[2-2],TRUE
12693,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
11615,26,OffSeason,[2-3],Standard,[160-260],[5-inf],FALSE
706,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12695,222,OffSeason,[0-1],Standard,[260-360],[3-4],FALSE
12696,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
12697,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12653,140,OffSeason,[8-inf],Standard,[160-260],[3-4],TRUE
12699,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
12700,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12701,41,OffSeason,[2-3],Standard,[160-260],[5-inf],TRUE
12702,118,OffSeason,[2-3],Standard,[260-360],[5-inf],FALSE
12703,43,OffSeason,[2-3],Standard,[260-360],[2-2],TRUE
12704,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
706,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
12705,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12706,39,OffSeason,[0-1],Standard,[160-260],[3-4],TRUE
12707,21,OffSeason,[2-3],Standard,[160-260],[1-1],TRUE
12708,193,OffSeason,[0-1],Standard,[160-260],[3-4],FALSE
12709,27,OffSeason,[2-3],Standard,[160-260],[2-2],FALSE
12710,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12711,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
7768,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12712,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12713,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12714,229,OffSeason,[2-3],Nonref,[0-160],[2-2],FALSE
4890,189,OffSeason,[4-7],Nonref,[260-360],[3-4],FALSE
12715,152,OffSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
12716,46,OffSeason,[2-3],Standard,[0-160],[3-4],TRUE
706,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12717,334,LowSeason,[4-7],Standard,[260-360],[3-4],FALSE
12718,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12653,22,OffSeason,[8-inf],Standard,[160-260],[1-1],TRUE
12719,23,OffSeason,[2-3],Standard,[160-260],[1-1],FALSE
12707,193,OffSeason,[0-1],Standard,[160-260],[3-4],FALSE
12720,246,OffSeason,[2-3],Nonref,[260-360],[2-2],TRUE
12721,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12722,23,OffSeason,[2-3],Standard,[160-260],[1-1],FALSE
12723,211,OffSeason,[4-7],Standard,[160-260],[5-inf],FALSE
12724,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
12725,152,OffSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
2668,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12726,140,OffSeason,[8-inf],Standard,[160-260],[3-4],TRUE
706,49,OffSeason,[4-7],Standard,[260-360],[3-4],TRUE
12727,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
12728,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
12729,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12730,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
12731,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12732,19,OffSeason,[4-7],Standard,[260-360],[5-inf],TRUE
12733,26,OffSeason,[2-3],Standard,[160-260],[5-inf],FALSE
12734,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
12735,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12736,754,OffSeason,[4-7],Standard,[0-160],[3-4],FALSE
12738,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
3001,43,OffSeason,[2-3],Standard,[260-360],[2-2],TRUE
12739,328,HighSeason,[4-7],Standard,[160-260],[2-2],FALSE
12740,49,OffSeason,[4-7],Standard,[260-360],[3-4],TRUE
12741,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12742,452,OffSeason,[4-7],Standard,[260-360],[2-2],FALSE
12743,205,OffSeason,[2-3],Standard,[260-360],[2-2],FALSE
12744,45,OffSeason,[2-3],Standard,[260-360],[3-4],FALSE
5800,41,OffSeason,[2-3],Standard,[160-260],[5-inf],TRUE
12745,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12746,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12747,105,OffSeason,[4-7],Nonref,[160-260],[2-2],FALSE
12745,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
12748,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
12749,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
12750,208,OffSeason,[0-1],Standard,[260-360],[5-inf],FALSE
12751,324,HighSeason,[2-3],Standard,[260-360],[3-4],FALSE
12752,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
12753,45,OffSeason,[2-3],Standard,[260-360],[3-4],FALSE
12754,118,OffSeason,[2-3],Standard,[260-360],[5-inf],FALSE
12755,153,OffSeason,[4-7],Nonref,[260-360],[3-4],TRUE
12756,691,OffSeason,[2-3],Standard,[260-360],[1-1],FALSE
706,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
12757,179,OffSeason,[8-inf],Nonref,[160-260],[2-2],TRUE
12758,126,HighSeason,[4-7],Nonref,[160-260],[2-2],TRUE
12653,140,OffSeason,[8-inf],Standard,[160-260],[3-4],TRUE
12759,119,OffSeason,[2-3],Nonref,[260-360],[5-inf],TRUE
12760,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
12761,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
6372,200,OffSeason,[2-3],Nonref,[160-260],[1-1],FALSE
12762,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12763,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
706,140,OffSeason,[8-inf],Standard,[160-260],[3-4],TRUE
706,14,LowSeason,[4-7],Standard,[160-260],[3-4],TRUE
706,11,HighSeason,[8-inf],Standard,[160-260],[3-4],TRUE
12764,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
12765,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12766,31,OffSeason,[2-3],Standard,[260-360],[3-4],TRUE
12767,111,OffSeason,[2-3],Nonref,[160-260],[5-inf],TRUE
12768,103,OffSeason,[0-1],Standard,[160-260],[2-2],TRUE
12769,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12770,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
12771,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
12772,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12747,193,OffSeason,[0-1],Standard,[160-260],[3-4],FALSE
96,233,OffSeason,[8-inf],Nonref,[160-260],[1-1],TRUE
12773,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12774,142,OffSeason,[4-7],Nonref,[160-260],[1-1],TRUE
12776,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12777,440,OffSeason,[2-3],Nonref,[360-500],[5-inf],TRUE
3932,21,OffSeason,[2-3],Standard,[160-260],[1-1],TRUE
12778,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
1183,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12779,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
2109,520,OffSeason,[0-1],Nonref,[260-360],[2-2],TRUE
12780,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
12781,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12782,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
706,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
12783,208,OffSeason,[0-1],Standard,[260-360],[5-inf],FALSE
12784,103,OffSeason,[0-1],Standard,[160-260],[2-2],TRUE
706,11,HighSeason,[8-inf],Standard,[160-260],[3-4],TRUE
706,11,HighSeason,[8-inf],Standard,[160-260],[3-4],TRUE
12785,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12786,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12732,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
12787,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
10132,279,LowSeason,[4-7],Standard,[260-360],[3-4],TRUE
4734,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
12788,193,OffSeason,[0-1],Standard,[160-260],[3-4],FALSE
12778,193,OffSeason,[0-1],Standard,[160-260],[3-4],FALSE
6160,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12789,44,OffSeason,[2-3],Standard,[160-260],[3-4],FALSE
12737,208,OffSeason,[0-1],Standard,[260-360],[5-inf],FALSE
12790,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
12791,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
12792,142,OffSeason,[4-7],Nonref,[160-260],[1-1],TRUE
12793,276,LowSeason,[2-3],Standard,[160-260],[2-2],FALSE
12794,14,LowSeason,[4-7],Standard,[160-260],[3-4],TRUE
12795,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12796,102,OffSeason,[2-3],Nonref,[160-260],[2-2],FALSE
12797,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12772,193,OffSeason,[0-1],Standard,[160-260],[3-4],FALSE
7779,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12799,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
8647,474,OffSeason,[0-1],Nonref,[160-260],[1-1],FALSE
12800,126,HighSeason,[4-7],Nonref,[160-260],[2-2],TRUE
12801,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12802,41,OffSeason,[2-3],Standard,[160-260],[5-inf],TRUE
12804,299,HighSeason,[4-7],Standard,[260-360],[3-4],FALSE
12805,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
12806,222,OffSeason,[0-1],Standard,[260-360],[3-4],FALSE
12807,309,LowSeason,[4-7],Standard,[260-360],[2-2],TRUE
12809,27,OffSeason,[2-3],Standard,[160-260],[2-2],FALSE
1975,498,OffSeason,[0-1],Standard,[160-260],[5-inf],TRUE
12810,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12811,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
12735,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12812,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12813,117,HighSeason,[4-7],Standard,[160-260],[3-4],TRUE
1087,28,OffSeason,[2-3],Standard,[0-160],[2-2],TRUE
12814,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12815,133,OffSeason,[2-3],Nonref,[260-360],[3-4],TRUE
12806,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
12816,110,OffSeason,[4-7],Nonref,[160-260],[2-2],TRUE
12817,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12818,106,OffSeason,[2-3],Nonref,[160-260],[3-4],FALSE
2785,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12819,20,OffSeason,[4-7],Standard,[160-260],[1-1],TRUE
12820,30,OffSeason,[4-7],Standard,[160-260],[2-2],TRUE
12821,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
12822,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12271,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
12823,100,OffSeason,[2-3],Nonref,[160-260],[3-4],TRUE
12824,17,OffSeason,[4-7],Standard,[160-260],[3-4],TRUE
12825,6,OffSeason,[2-3],Standard,[260-360],[5-inf],TRUE
12826,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12827,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
706,103,OffSeason,[0-1],Standard,[160-260],[2-2],TRUE
12828,29,OffSeason,[2-3],Standard,[160-260],[3-4],TRUE
12829,246,OffSeason,[2-3],Nonref,[260-360],[2-2],TRUE
12830,452,OffSeason,[4-7],Standard,[260-360],[2-2],FALSE
12831,104,OffSeason,[2-3],Nonref,[160-260],[2-2],TRUE
12832,152,OffSeason,[2-3],Nonref,[260-360],[5-inf],FALSE
12833,42,OffSeason,[2-3],Standard,[160-260],[2-2],TRUE
